id,video_id,time,author,text,label,hate,evaluated
UggRZyrOP57RMngCoAEC,H8ABnhoxhMw,3 years ago,Ivan Egorov,хакамада мне напоминает старую дранную кошку которая уже забыла что ее времена прошли прошли времена когда можно было блеять и мяукать с трибуны критикуя все подряд и больше ничего не делая теперь другие времена настали ценят не тех кто ноет и стонет а что то делает полезное для своей страны ,False,False,True
UgjQitS8I8WR6ngCoAEC.7-H0Z7-UuIZ7-HMghpvIeR,K0icRY1Ae5A,3 years ago,Floki,ну если крым это украина что мешает вам поехать туда и устроить митинг ,False,False,True
UghKxXhtgKrLGXgCoAEC.7-H0Z7-2OqI7-IWDApmfXb,jRX9Hq08sGc,4 years ago,Юра Гуржий,о а я вижу ты западэнец ну что я тебе скажу злой хомяк направление я вам уже указал в сообщении выше ,True,True,True
UggLYMBg3yIbNXgCoAEC.7-H0Z7-4zyF8R8ljQOvy30,zCmV4dX5tgs,1 year ago,Светлана Шатилович,илья илья если хочешь что бы тебя уважали не унижай себя тем более народ или страну которую представляешь ,False,False,True
Ugi0_sFMI9_cW3gCoAEC,qwlbqqgGPIE,4 years ago,Oksana Ukraine,опозиція роби щось чому сидиш чому не має конкретних дій народ вимагає змін хоче жити краще потрібна розумна українська влада слава українцям ,False,False,True
UgiGr2IE7On9XXgCoAEC.7-H0Z7-4HAu7-KhMO7be53,zCmV4dX5tgs,4 years ago,Назарій Копитко,как сейчас вас воспринимать и страну вашу ,False,False,True
Ughw9aUtwekLyXgCoAEC,qHnRYD3QHWE,4 years ago,Vitalii Osadchyi,ну кретин совковский нет слов сам затянул беларусь в эту дыру против воли народа а теперь сам и жалуется беларусь хватит терпеть вставай и борись за свободу от маразма и диктатуры ,False,False,True
UgjkloV1rKl5X3gCoAEC.7-H0Z7-SPox7-OYYW_f8ZQ,yB2HcRWIafI,4 years ago,Maragera83,у віталі залишилося дві донечки та рочків ,False,False,True
Ugzfcorm-bv4-BTiGEB4AaABAg.8bncZQoVGQg8cOwD7dG7TQ,8SqTaE4-5a4,4 months ago,Саша Востриков,це я я тут ,False,False,True
UghawXlMuu65kngCoAEC.7-H0Z7-8xXq7-ROes8Vcrv,zCmV4dX5tgs,4 years ago,Just Russian,ты о чем лева ,False,False,True
UgyQhm8wZ_wpVP74fO54AaABAg,H8ABnhoxhMw,2 months ago,Дим Димыч,имеющие уши услышат надеюсь ,False,False,True
UgiB6dG3shoWzHgCoAEC.7-H0Z7-TgO27-HMKDSGCn2,8SqTaE4-5a4,4 years ago,Nick Sukonny, данил харлов на каком то из видео этот придурок прыснул газовым баллоном в глаза беркутовцу ,True,False,True
Ugg3flIXzsm3F3gCoAEC,8SqTaE4-5a4,3 years ago,саныч,не ужели вы долбаебы еще не напились свободы людей своих губите таври лапшу с ушей поедая опомнитесь вы и поймите ебут вас куда только можно терпите хлопцы терпите черным хуем впервые все же ,True,False,True
UgiUt_Z6Wo0UVHgCoAEC.7-H0Z7--7dD7-I8QJhOoRJ,GGaQ5BDNouM,4 years ago,Ryne Ryne,да и пьем их кровь ,False,False,True
UgijkPzLoTp883gCoAEC,o9hyneGbGoM,3 years ago,Some Guy with a Shotgun,живу в россии в городе челябинск из русских сделали тупое стадо ненавидящее всех вы украинцы молодцы слава україні ,False,False,True
UggdIXOGxqlRYHgCoAEC,T6IbEIBhb8o,4 years ago,Daniil Petrov,добавлю в любимое ,False,False,True
Ugi1Qct5BiW0zHgCoAEC.7-H0Z7-AYAS70Ck6-Dw0zK,TpZDlM9A6UY,4 years ago,валерия желанная, владимир нуянзин хлебало закрой дибилоид и на хуй иди ,True,False,True
UghI9hWizIbOBngCoAEC.7-H0Z7-S5yq7-HHcWATuEA,yjMs_vAV6S8,4 years ago,MrEduardRymar,только мир мочить нужно единиц но не тех кто в оцеплении стоит воры там не стоят а тихо ныкают в это время награбленное ,False,False,True
Ugz_Dk30tCcKZOy2u_54AaABAg.8c7qpsBibis8gU1soLBNm-,8SqTaE4-5a4,3 weeks ago,Artem Zakrevsky,застрелить или застрелиться я тут и живу в эвропейской стране украине ,False,False,True
UggiMlRrxw9ay3gCoAEC,eufNblKL65s,4 years ago,Tamara G,спасибо андрей сергеевич ,False,False,True
